Barangay_No,Barangay,x,y,Year,Month,Dengue Cases,Temperature,Humidity,Rainfall,Predicted Cases (Hybrid)
35,TAMBACAN,8.2236,124.2347,2018,5,0,27.9,82.0,6.9,
36,TIBANGA,8.2402,124.241,2018,5,1,27.9,82.0,6.9,
37,TIPANOY,8.1902,124.2634,2018,5,2,27.9,82.0,6.9,
38,TOMINOBO PROPER,8.2104,124.2221,2018,5,0,27.9,82.0,6.9,
39,TOMINOBO UPPER,8.1688,124.2251,2018,5,0,27.9,82.0,6.9,
40,TUBOD,8.2117,124.241,2018,5,6,27.9,82.0,6.9,
41,UBALDO LAYA,8.224,124.2449,2018,5,1,27.9,82.0,6.9,
42,UPPER HINAPLANON,8.2559,124.2689,2018,5,0,27.9,82.0,6.9,
43,VILLA VERDE,8.2331,124.2437,2018,5,0,27.9,82.0,6.9,
0,ABUNO,8.1846,124.2571,2018,6,1,27.7,80.7,5.2,
1,ACMAC,8.274,124.2649,2018,6,0,27.7,80.7,5.2,
2,BAGONG SILANG,8.2418,124.252,2018,6,1,27.7,80.7,5.2,
3,BONBONON,8.2667,124.2902,2018,6,0,27.7,80.7,5.2,
4,BUNAWAN,8.3023,124.3028,2018,6,0,27.7,80.7,5.2,
5,BURU-UN,8.1872,124.1688,2018,6,0,27.7,80.7,5.2,
6,DALIPUGA,8.3074,124.255,2018,6,1,27.7,80.7,5.2,
7,DEL CARMEN,8.2322,124.2578,2018,6,2,27.7,80.7,5.2,
8,DIGKILAAN,8.2492,124.3178,2018,6,1,27.7,80.7,5.2,
9,DITUCALAN,8.1751,124.1927,2018,6,0,27.7,80.7,5.2,
10,DULAG,8.204,124.3694,2018,6,0,27.7,80.7,5.2,
11,HINAPLANON,8.2467,124.2592,2018,6,2,27.7,80.7,5.2,
12,HINDANG,8.3177,124.3457,2018,6,0,27.7,80.7,5.2,
13,KABACSANAN,8.2815,124.3088,2018,6,0,27.7,80.7,5.2,
14,KALILANGAN,8.1747,124.3863,2018,6,0,27.7,80.7,5.2,
15,KIWALAN,8.2801,124.2668,2018,6,7,27.7,80.7,5.2,
16,LANIPAO,8.2266,124.3412,2018,6,0,27.7,80.7,5.2,
17,LUINAB,8.2472,124.2681,2018,6,4,27.7,80.7,5.2,
18,MAHAYAHAY,8.2219,124.2406,2018,6,0,27.7,80.7,5.2,
19,MAINIT,8.2976,124.3876,2018,6,0,27.7,80.7,5.2,
20,MANDULOG,8.2442,124.3057,2018,6,0,27.7,80.7,5.2,
21,MARIA CRISTINA,8.1989,124.1936,2018,6,4,27.7,80.7,5.2,
22,PALAO,8.2286,124.2532,2018,6,4,27.7,80.7,5.2,
23,PANOROGANAN,8.1743,124.425,2018,6,0,27.7,80.7,5.2,
24,POBLACION,8.2285,124.2344,2018,6,5,27.7,80.7,5.2,
25,PUGA-AN,8.2285,124.2742,2018,6,0,27.7,80.7,5.2,
26,ROGONGON,8.2395,124.4115,2018,6,0,27.7,80.7,5.2,
27,SAN MIGUEL,8.2387,124.2479,2018,6,0,27.7,80.7,5.2,
28,SAN ROQUE,8.2578,124.2619,2018,6,0,27.7,80.7,5.2,
29,SANTA ELENA,8.1948,124.2273,2018,6,1,27.7,80.7,5.2,
30,SANTA FILOMENA,8.2681,124.2593,2018,6,3,27.7,80.7,5.2,
31,SANTIAGO,8.2511,124.2444,2018,6,1,27.7,80.7,5.2,
32,SANTO ROSARIO,8.2436,124.2525,2018,6,0,27.7,80.7,5.2,
33,SARAY-TIBANGA,8.2436,124.2525,2018,6,1,27.7,80.7,5.2,
34,SUAREZ,8.1914,124.2173,2018,6,7,27.7,80.7,5.2,
35,TAMBACAN,8.2236,124.2347,2018,6,0,27.7,80.7,5.2,
36,TIBANGA,8.2402,124.241,2018,6,3,27.7,80.7,5.2,
37,TIPANOY,8.1902,124.2634,2018,6,2,27.7,80.7,5.2,
38,TOMINOBO PROPER,8.2104,124.2221,2018,6,0,27.7,80.7,5.2,
39,TOMINOBO UPPER,8.1688,124.2251,2018,6,0,27.7,80.7,5.2,
40,TUBOD,8.2117,124.241,2018,6,11,27.7,80.7,5.2,
41,UBALDO LAYA,8.224,124.2449,2018,6,0,27.7,80.7,5.2,
42,UPPER HINAPLANON,8.2559,124.2689,2018,6,0,27.7,80.7,5.2,
43,VILLA VERDE,8.2331,124.2437,2018,6,0,27.7,80.7,5.2,
0,ABUNO,8.1846,124.2571,2018,7,2,27.3,81.6,4.7,
1,ACMAC,8.274,124.2649,2018,7,1,27.3,81.6,4.7,
2,BAGONG SILANG,8.2418,124.252,2018,7,3,27.3,81.6,4.7,
3,BONBONON,8.2667,124.2902,2018,7,1,27.3,81.6,4.7,
4,BUNAWAN,8.3023,124.3028,2018,7,0,27.3,81.6,4.7,
5,BURU-UN,8.1872,124.1688,2018,7,1,27.3,81.6,4.7,
6,DALIPUGA,8.3074,124.255,2018,7,4,27.3,81.6,4.7,
7,DEL CARMEN,8.2322,124.2578,2018,7,0,27.3,81.6,4.7,
8,DIGKILAAN,8.2492,124.3178,2018,7,0,27.3,81.6,4.7,
9,DITUCALAN,8.1751,124.1927,2018,7,0,27.3,81.6,4.7,
10,DULAG,8.204,124.3694,2018,7,0,27.3,81.6,4.7,
11,HINAPLANON,8.2467,124.2592,2018,7,3,27.3,81.6,4.7,
12,HINDANG,8.3177,124.3457,2018,7,0,27.3,81.6,4.7,
13,KABACSANAN,8.2815,124.3088,2018,7,0,27.3,81.6,4.7,
14,KALILANGAN,8.1747,124.3863,2018,7,0,27.3,81.6,4.7,
15,KIWALAN,8.2801,124.2668,2018,7,3,27.3,81.6,4.7,
16,LANIPAO,8.2266,124.3412,2018,7,0,27.3,81.6,4.7,
17,LUINAB,8.2472,124.2681,2018,7,16,27.3,81.6,4.7,
18,MAHAYAHAY,8.2219,124.2406,2018,7,0,27.3,81.6,4.7,
19,MAINIT,8.2976,124.3876,2018,7,0,27.3,81.6,4.7,
20,MANDULOG,8.2442,124.3057,2018,7,0,27.3,81.6,4.7,
21,MARIA CRISTINA,8.1989,124.1936,2018,7,16,27.3,81.6,4.7,
22,PALAO,8.2286,124.2532,2018,7,7,27.3,81.6,4.7,
23,PANOROGANAN,8.1743,124.425,2018,7,0,27.3,81.6,4.7,
24,POBLACION,8.2285,124.2344,2018,7,5,27.3,81.6,4.7,
25,PUGA-AN,8.2285,124.2742,2018,7,4,27.3,81.6,4.7,
26,ROGONGON,8.2395,124.4115,2018,7,1,27.3,81.6,4.7,
27,SAN MIGUEL,8.2387,124.2479,2018,7,1,27.3,81.6,4.7,
28,SAN ROQUE,8.2578,124.2619,2018,7,0,27.3,81.6,4.7,
29,SANTA ELENA,8.1948,124.2273,2018,7,1,27.3,81.6,4.7,
30,SANTA FILOMENA,8.2681,124.2593,2018,7,0,27.3,81.6,4.7,
31,SANTIAGO,8.2511,124.2444,2018,7,3,27.3,81.6,4.7,
32,SANTO ROSARIO,8.2436,124.2525,2018,7,0,27.3,81.6,4.7,
33,SARAY-TIBANGA,8.2436,124.2525,2018,7,0,27.3,81.6,4.7,
34,SUAREZ,8.1914,124.2173,2018,7,5,27.3,81.6,4.7,
35,TAMBACAN,8.2236,124.2347,2018,7,3,27.3,81.6,4.7,
36,TIBANGA,8.2402,124.241,2018,7,2,27.3,81.6,4.7,
37,TIPANOY,8.1902,124.2634,2018,7,2,27.3,81.6,4.7,
38,TOMINOBO PROPER,8.2104,124.2221,2018,7,5,27.3,81.6,4.7,
39,TOMINOBO UPPER,8.1688,124.2251,2018,7,0,27.3,81.6,4.7,
40,TUBOD,8.2117,124.241,2018,7,23,27.3,81.6,4.7,
41,UBALDO LAYA,8.224,124.2449,2018,7,0,27.3,81.6,4.7,
42,UPPER HINAPLANON,8.2559,124.2689,2018,7,0,27.3,81.6,4.7,
43,VILLA VERDE,8.2331,124.2437,2018,7,4,27.3,81.6,4.7,
0,ABUNO,8.1846,124.2571,2018,8,0,27.4,79.8,2.1,
1,ACMAC,8.274,124.2649,2018,8,1,27.4,79.8,2.1,
2,BAGONG SILANG,8.2418,124.252,2018,8,0,27.4,79.8,2.1,
3,BONBONON,8.2667,124.2902,2018,8,0,27.4,79.8,2.1,
4,BUNAWAN,8.3023,124.3028,2018,8,0,27.4,79.8,2.1,
5,BURU-UN,8.1872,124.1688,2018,8,6,27.4,79.8,2.1,
6,DALIPUGA,8.3074,124.255,2018,8,3,27.4,79.8,2.1,
7,DEL CARMEN,8.2322,124.2578,2018,8,1,27.4,79.8,2.1,
8,DIGKILAAN,8.2492,124.3178,2018,8,1,27.4,79.8,2.1,
9,DITUCALAN,8.1751,124.1927,2018,8,0,27.4,79.8,2.1,
10,DULAG,8.204,124.3694,2018,8,0,27.4,79.8,2.1,
11,HINAPLANON,8.2467,124.2592,2018,8,4,27.4,79.8,2.1,
12,HINDANG,8.3177,124.3457,2018,8,0,27.4,79.8,2.1,
13,KABACSANAN,8.2815,124.3088,2018,8,0,27.4,79.8,2.1,
14,KALILANGAN,8.1747,124.3863,2018,8,0,27.4,79.8,2.1,
15,KIWALAN,8.2801,124.2668,2018,8,5,27.4,79.8,2.1,
16,LANIPAO,8.2266,124.3412,2018,8,0,27.4,79.8,2.1,
17,LUINAB,8.2472,124.2681,2018,8,9,27.4,79.8,2.1,
18,MAHAYAHAY,8.2219,124.2406,2018,8,0,27.4,79.8,2.1,
19,MAINIT,8.2976,124.3876,2018,8,0,27.4,79.8,2.1,
20,MANDULOG,8.2442,124.3057,2018,8,0,27.4,79.8,2.1,
21,MARIA CRISTINA,8.1989,124.1936,2018,8,12,27.4,79.8,2.1,
22,PALAO,8.2286,124.2532,2018,8,11,27.4,79.8,2.1,
23,PANOROGANAN,8.1743,124.425,2018,8,0,27.4,79.8,2.1,
24,POBLACION,8.2285,124.2344,2018,8,3,27.4,79.8,2.1,
25,PUGA-AN,8.2285,124.2742,2018,8,0,27.4,79.8,2.1,
26,ROGONGON,8.2395,124.4115,2018,8,0,27.4,79.8,2.1,
27,SAN MIGUEL,8.2387,124.2479,2018,8,2,27.4,79.8,2.1,
28,SAN ROQUE,8.2578,124.2619,2018,8,0,27.4,79.8,2.1,
29,SANTA ELENA,8.1948,124.2273,2018,8,6,27.4,79.8,2.1,
30,SANTA FILOMENA,8.2681,124.2593,2018,8,3,27.4,79.8,2.1,
31,SANTIAGO,8.2511,124.2444,2018,8,0,27.4,79.8,2.1,
32,SANTO ROSARIO,8.2436,124.2525,2018,8,0,27.4,79.8,2.1,
33,SARAY-TIBANGA,8.2436,124.2525,2018,8,0,27.4,79.8,2.1,
34,SUAREZ,8.1914,124.2173,2018,8,9,27.4,79.8,2.1,
35,TAMBACAN,8.2236,124.2347,2018,8,4,27.4,79.8,2.1,
36,TIBANGA,8.2402,124.241,2018,8,3,27.4,79.8,2.1,
37,TIPANOY,8.1902,124.2634,2018,8,5,27.4,79.8,2.1,
38,TOMINOBO PROPER,8.2104,124.2221,2018,8,7,27.4,79.8,2.1,
39,TOMINOBO UPPER,8.1688,124.2251,2018,8,0,27.4,79.8,2.1,
40,TUBOD,8.2117,124.241,2018,8,8,27.4,79.8,2.1,
41,UBALDO LAYA,8.224,124.2449,2018,8,1,27.4,79.8,2.1,
42,UPPER HINAPLANON,8.2559,124.2689,2018,8,0,27.4,79.8,2.1,
43,VILLA VERDE,8.2331,124.2437,2018,8,2,27.4,79.8,2.1,
0,ABUNO,8.1846,124.2571,2018,9,0,26.9,82.2,5.4,
1,ACMAC,8.274,124.2649,2018,9,3,26.9,82.2,5.4,
2,BAGONG SILANG,8.2418,124.252,2018,9,3,26.9,82.2,5.4,
3,BONBONON,8.2667,124.2902,2018,9,2,26.9,82.2,5.4,
4,BUNAWAN,8.3023,124.3028,2018,9,0,26.9,82.2,5.4,
5,BURU-UN,8.1872,124.1688,2018,9,1,26.9,82.2,5.4,
6,DALIPUGA,8.3074,124.255,2018,9,3,26.9,82.2,5.4,
7,DEL CARMEN,8.2322,124.2578,2018,9,2,26.9,82.2,5.4,
8,DIGKILAAN,8.2492,124.3178,2018,9,1,26.9,82.2,5.4,
9,DITUCALAN,8.1751,124.1927,2018,9,3,26.9,82.2,5.4,
10,DULAG,8.204,124.3694,2018,9,0,26.9,82.2,5.4,
11,HINAPLANON,8.2467,124.2592,2018,9,10,26.9,82.2,5.4,
12,HINDANG,8.3177,124.3457,2018,9,0,26.9,82.2,5.4,
13,KABACSANAN,8.2815,124.3088,2018,9,0,26.9,82.2,5.4,
14,KALILANGAN,8.1747,124.3863,2018,9,0,26.9,82.2,5.4,
15,KIWALAN,8.2801,124.2668,2018,9,5,26.9,82.2,5.4,
16,LANIPAO,8.2266,124.3412,2018,9,0,26.9,82.2,5.4,
17,LUINAB,8.2472,124.2681,2018,9,3,26.9,82.2,5.4,
18,MAHAYAHAY,8.2219,124.2406,2018,9,0,26.9,82.2,5.4,
19,MAINIT,8.2976,124.3876,2018,9,0,26.9,82.2,5.4,
20,MANDULOG,8.2442,124.3057,2018,9,0,26.9,82.2,5.4,
21,MARIA CRISTINA,8.1989,124.1936,2018,9,9,26.9,82.2,5.4,
22,PALAO,8.2286,124.2532,2018,9,0,26.9,82.2,5.4,
23,PANOROGANAN,8.1743,124.425,2018,9,0,26.9,82.2,5.4,
24,POBLACION,8.2285,124.2344,2018,9,3,26.9,82.2,5.4,
25,PUGA-AN,8.2285,124.2742,2018,9,3,26.9,82.2,5.4,
26,ROGONGON,8.2395,124.4115,2018,9,0,26.9,82.2,5.4,
27,SAN MIGUEL,8.2387,124.2479,2018,9,3,26.9,82.2,5.4,
28,SAN ROQUE,8.2578,124.2619,2018,9,1,26.9,82.2,5.4,
29,SANTA ELENA,8.1948,124.2273,2018,9,2,26.9,82.2,5.4,
30,SANTA FILOMENA,8.2681,124.2593,2018,9,3,26.9,82.2,5.4,
31,SANTIAGO,8.2511,124.2444,2018,9,1,26.9,82.2,5.4,
32,SANTO ROSARIO,8.2436,124.2525,2018,9,0,26.9,82.2,5.4,
33,SARAY-TIBANGA,8.2436,124.2525,2018,9,4,26.9,82.2,5.4,
34,SUAREZ,8.1914,124.2173,2018,9,8,26.9,82.2,5.4,
35,TAMBACAN,8.2236,124.2347,2018,9,3,26.9,82.2,5.4,
36,TIBANGA,8.2402,124.241,2018,9,4,26.9,82.2,5.4,
37,TIPANOY,8.1902,124.2634,2018,9,4,26.9,82.2,5.4,
38,TOMINOBO PROPER,8.2104,124.2221,2018,9,3,26.9,82.2,5.4,
39,TOMINOBO UPPER,8.1688,124.2251,2018,9,0,26.9,82.2,5.4,
40,TUBOD,8.2117,124.241,2018,9,18,26.9,82.2,5.4,
41,UBALDO LAYA,8.224,124.2449,2018,9,10,26.9,82.2,5.4,
42,UPPER HINAPLANON,8.2559,124.2689,2018,9,1,26.9,82.2,5.4,
43,VILLA VERDE,8.2331,124.2437,2018,9,3,26.9,82.2,5.4,
0,ABUNO,8.1846,124.2571,2018,10,1,27.2,82.7,4.2,
1,ACMAC,8.274,124.2649,2018,10,8,27.2,82.7,4.2,
2,BAGONG SILANG,8.2418,124.252,2018,10,5,27.2,82.7,4.2,
3,BONBONON,8.2667,124.2902,2018,10,1,27.2,82.7,4.2,
4,BUNAWAN,8.3023,124.3028,2018,10,0,27.2,82.7,4.2,
5,BURU-UN,8.1872,124.1688,2018,10,10,27.2,82.7,4.2,
6,DALIPUGA,8.3074,124.255,2018,10,11,27.2,82.7,4.2,
7,DEL CARMEN,8.2322,124.2578,2018,10,0,27.2,82.7,4.2,
8,DIGKILAAN,8.2492,124.3178,2018,10,0,27.2,82.7,4.2,
9,DITUCALAN,8.1751,124.1927,2018,10,0,27.2,82.7,4.2,
10,DULAG,8.204,124.3694,2018,10,0,27.2,82.7,4.2,
11,HINAPLANON,8.2467,124.2592,2018,10,22,27.2,82.7,4.2,
12,HINDANG,8.3177,124.3457,2018,10,0,27.2,82.7,4.2,
13,KABACSANAN,8.2815,124.3088,2018,10,0,27.2,82.7,4.2,
14,KALILANGAN,8.1747,124.3863,2018,10,0,27.2,82.7,4.2,
15,KIWALAN,8.2801,124.2668,2018,10,0,27.2,82.7,4.2,
16,LANIPAO,8.2266,124.3412,2018,10,0,27.2,82.7,4.2,
17,LUINAB,8.2472,124.2681,2018,10,6,27.2,82.7,4.2,
18,MAHAYAHAY,8.2219,124.2406,2018,10,0,27.2,82.7,4.2,
19,MAINIT,8.2976,124.3876,2018,10,0,27.2,82.7,4.2,
20,MANDULOG,8.2442,124.3057,2018,10,1,27.2,82.7,4.2,
21,MARIA CRISTINA,8.1989,124.1936,2018,10,7,27.2,82.7,4.2,
22,PALAO,8.2286,124.2532,2018,10,4,27.2,82.7,4.2,
23,PANOROGANAN,8.1743,124.425,2018,10,0,27.2,82.7,4.2,
24,POBLACION,8.2285,124.2344,2018,10,6,27.2,82.7,4.2,
25,PUGA-AN,8.2285,124.2742,2018,10,0,27.2,82.7,4.2,
26,ROGONGON,8.2395,124.4115,2018,10,1,27.2,82.7,4.2,
27,SAN MIGUEL,8.2387,124.2479,2018,10,3,27.2,82.7,4.2,
28,SAN ROQUE,8.2578,124.2619,2018,10,0,27.2,82.7,4.2,
29,SANTA ELENA,8.1948,124.2273,2018,10,5,27.2,82.7,4.2,
30,SANTA FILOMENA,8.2681,124.2593,2018,10,3,27.2,82.7,4.2,
31,SANTIAGO,8.2511,124.2444,2018,10,4,27.2,82.7,4.2,
32,SANTO ROSARIO,8.2436,124.2525,2018,10,0,27.2,82.7,4.2,
33,SARAY-TIBANGA,8.2436,124.2525,2018,10,3,27.2,82.7,4.2,
34,SUAREZ,8.1914,124.2173,2018,10,8,27.2,82.7,4.2,
35,TAMBACAN,8.2236,124.2347,2018,10,15,27.2,82.7,4.2,
36,TIBANGA,8.2402,124.241,2018,10,3,27.2,82.7,4.2,
37,TIPANOY,8.1902,124.2634,2018,10,9,27.2,82.7,4.2,
38,TOMINOBO PROPER,8.2104,124.2221,2018,10,0,27.2,82.7,4.2,
39,TOMINOBO UPPER,8.1688,124.2251,2018,10,0,27.2,82.7,4.2,
40,TUBOD,8.2117,124.241,2018,10,14,27.2,82.7,4.2,
41,UBALDO LAYA,8.224,124.2449,2018,10,0,27.2,82.7,4.2,
42,UPPER HINAPLANON,8.2559,124.2689,2018,10,0,27.2,82.7,4.2,
43,VILLA VERDE,8.2331,124.2437,2018,10,2,27.2,82.7,4.2,
0,ABUNO,8.1846,124.2571,2018,11,7,26.5,86.6,6.1,
1,ACMAC,8.274,124.2649,2018,11,7,26.5,86.6,6.1,
2,BAGONG SILANG,8.2418,124.252,2018,11,3,26.5,86.6,6.1,
3,BONBONON,8.2667,124.2902,2018,11,2,26.5,86.6,6.1,
4,BUNAWAN,8.3023,124.3028,2018,11,0,26.5,86.6,6.1,
5,BURU-UN,8.1872,124.1688,2018,11,22,26.5,86.6,6.1,
6,DALIPUGA,8.3074,124.255,2018,11,20,26.5,86.6,6.1,
7,DEL CARMEN,8.2322,124.2578,2018,11,6,26.5,86.6,6.1,
8,DIGKILAAN,8.2492,124.3178,2018,11,1,26.5,86.6,6.1,
9,DITUCALAN,8.1751,124.1927,2018,11,2,26.5,86.6,6.1,
10,DULAG,8.204,124.3694,2018,11,0,26.5,86.6,6.1,
11,HINAPLANON,8.2467,124.2592,2018,11,16,26.5,86.6,6.1,
12,HINDANG,8.3177,124.3457,2018,11,0,26.5,86.6,6.1,
13,KABACSANAN,8.2815,124.3088,2018,11,0,26.5,86.6,6.1,
14,KALILANGAN,8.1747,124.3863,2018,11,0,26.5,86.6,6.1,
15,KIWALAN,8.2801,124.2668,2018,11,4,26.5,86.6,6.1,
16,LANIPAO,8.2266,124.3412,2018,11,0,26.5,86.6,6.1,
17,LUINAB,8.2472,124.2681,2018,11,12,26.5,86.6,6.1,
18,MAHAYAHAY,8.2219,124.2406,2018,11,0,26.5,86.6,6.1,
19,MAINIT,8.2976,124.3876,2018,11,0,26.5,86.6,6.1,
20,MANDULOG,8.2442,124.3057,2018,11,5,26.5,86.6,6.1,
21,MARIA CRISTINA,8.1989,124.1936,2018,11,25,26.5,86.6,6.1,
22,PALAO,8.2286,124.2532,2018,11,5,26.5,86.6,6.1,
23,PANOROGANAN,8.1743,124.425,2018,11,0,26.5,86.6,6.1,
24,POBLACION,8.2285,124.2344,2018,11,8,26.5,86.6,6.1,
25,PUGA-AN,8.2285,124.2742,2018,11,0,26.5,86.6,6.1,
26,ROGONGON,8.2395,124.4115,2018,11,1,26.5,86.6,6.1,
27,SAN MIGUEL,8.2387,124.2479,2018,11,8,26.5,86.6,6.1,
28,SAN ROQUE,8.2578,124.2619,2018,11,0,26.5,86.6,6.1,
29,SANTA ELENA,8.1948,124.2273,2018,11,2,26.5,86.6,6.1,
30,SANTA FILOMENA,8.2681,124.2593,2018,11,8,26.5,86.6,6.1,
31,SANTIAGO,8.2511,124.2444,2018,11,6,26.5,86.6,6.1,
32,SANTO ROSARIO,8.2436,124.2525,2018,11,2,26.5,86.6,6.1,
33,SARAY-TIBANGA,8.2436,124.2525,2018,11,2,26.5,86.6,6.1,
34,SUAREZ,8.1914,124.2173,2018,11,9,26.5,86.6,6.1,
35,TAMBACAN,8.2236,124.2347,2018,11,13,26.5,86.6,6.1,
36,TIBANGA,8.2402,124.241,2018,11,8,26.5,86.6,6.1,
37,TIPANOY,8.1902,124.2634,2018,11,16,26.5,86.6,6.1,
38,TOMINOBO PROPER,8.2104,124.2221,2018,11,3,26.5,86.6,6.1,
39,TOMINOBO UPPER,8.1688,124.2251,2018,11,0,26.5,86.6,6.1,
40,TUBOD,8.2117,124.241,2018,11,19,26.5,86.6,6.1,
41,UBALDO LAYA,8.224,124.2449,2018,11,5,26.5,86.6,6.1,
42,UPPER HINAPLANON,8.2559,124.2689,2018,11,0,26.5,86.6,6.1,
43,VILLA VERDE,8.2331,124.2437,2018,11,3,26.5,86.6,6.1,
0,ABUNO,8.1846,124.2571,2018,12,4,26.3,88.1,5.8,
1,ACMAC,8.274,124.2649,2018,12,10,26.3,88.1,5.8,
2,BAGONG SILANG,8.2418,124.252,2018,12,9,26.3,88.1,5.8,
3,BONBONON,8.2667,124.2902,2018,12,0,26.3,88.1,5.8,
4,BUNAWAN,8.3023,124.3028,2018,12,0,26.3,88.1,5.8,
5,BURU-UN,8.1872,124.1688,2018,12,18,26.3,88.1,5.8,
6,DALIPUGA,8.3074,124.255,2018,12,23,26.3,88.1,5.8,
7,DEL CARMEN,8.2322,124.2578,2018,12,13,26.3,88.1,5.8,
8,DIGKILAAN,8.2492,124.3178,2018,12,3,26.3,88.1,5.8,
9,DITUCALAN,8.1751,124.1927,2018,12,5,26.3,88.1,5.8,
10,DULAG,8.204,124.3694,2018,12,0,26.3,88.1,5.8,
11,HINAPLANON,8.2467,124.2592,2018,12,20,26.3,88.1,5.8,
12,HINDANG,8.3177,124.3457,2018,12,0,26.3,88.1,5.8,
13,KABACSANAN,8.2815,124.3088,2018,12,0,26.3,88.1,5.8,
14,KALILANGAN,8.1747,124.3863,2018,12,0,26.3,88.1,5.8,
15,KIWALAN,8.2801,124.2668,2018,12,7,26.3,88.1,5.8,
16,LANIPAO,8.2266,124.3412,2018,12,0,26.3,88.1,5.8,
17,LUINAB,8.2472,124.2681,2018,12,9,26.3,88.1,5.8,
18,MAHAYAHAY,8.2219,124.2406,2018,12,0,26.3,88.1,5.8,
19,MAINIT,8.2976,124.3876,2018,12,0,26.3,88.1,5.8,
20,MANDULOG,8.2442,124.3057,2018,12,1,26.3,88.1,5.8,
21,MARIA CRISTINA,8.1989,124.1936,2018,12,12,26.3,88.1,5.8,
22,PALAO,8.2286,124.2532,2018,12,8,26.3,88.1,5.8,
23,PANOROGANAN,8.1743,124.425,2018,12,0,26.3,88.1,5.8,
24,POBLACION,8.2285,124.2344,2018,12,17,26.3,88.1,5.8,
25,PUGA-AN,8.2285,124.2742,2018,12,7,26.3,88.1,5.8,
26,ROGONGON,8.2395,124.4115,2018,12,0,26.3,88.1,5.8,
27,SAN MIGUEL,8.2387,124.2479,2018,12,4,26.3,88.1,5.8,
28,SAN ROQUE,8.2578,124.2619,2018,12,4,26.3,88.1,5.8,
29,SANTA ELENA,8.1948,124.2273,2018,12,3,26.3,88.1,5.8,
30,SANTA FILOMENA,8.2681,124.2593,2018,12,3,26.3,88.1,5.8,
31,SANTIAGO,8.2511,124.2444,2018,12,5,26.3,88.1,5.8,
32,SANTO ROSARIO,8.2436,124.2525,2018,12,0,26.3,88.1,5.8,
33,SARAY-TIBANGA,8.2436,124.2525,2018,12,1,26.3,88.1,5.8,
34,SUAREZ,8.1914,124.2173,2018,12,19,26.3,88.1,5.8,
35,TAMBACAN,8.2236,124.2347,2018,12,26,26.3,88.1,5.8,
36,TIBANGA,8.2402,124.241,2018,12,3,26.3,88.1,5.8,
37,TIPANOY,8.1902,124.2634,2018,12,19,26.3,88.1,5.8,
38,TOMINOBO PROPER,8.2104,124.2221,2018,12,14,26.3,88.1,5.8,
39,TOMINOBO UPPER,8.1688,124.2251,2018,12,0,26.3,88.1,5.8,
40,TUBOD,8.2117,124.241,2018,12,49,26.3,88.1,5.8,
41,UBALDO LAYA,8.224,124.2449,2018,12,6,26.3,88.1,5.8,
42,UPPER HINAPLANON,8.2559,124.2689,2018,12,4,26.3,88.1,5.8,
43,VILLA VERDE,8.2331,124.2437,2018,12,9,26.3,88.1,5.8,
0,ABUNO,8.1846,124.2571,2019,1,8,25.5,88.2,5.7,
1,ACMAC,8.274,124.2649,2019,1,15,25.5,88.2,5.7,
2,BAGONG SILANG,8.2418,124.252,2019,1,17,25.5,88.2,5.7,
3,BONBONON,8.2667,124.2902,2019,1,9,25.5,88.2,5.7,
4,BUNAWAN,8.3023,124.3028,2019,1,0,25.5,88.2,5.7,
5,BURU-UN,8.1872,124.1688,2019,1,8,25.5,88.2,5.7,
6,DALIPUGA,8.3074,124.255,2019,1,24,25.5,88.2,5.7,
7,DEL CARMEN,8.2322,124.2578,2019,1,24,25.5,88.2,5.7,
8,DIGKILAAN,8.2492,124.3178,2019,1,3,25.5,88.2,5.7,
9,DITUCALAN,8.1751,124.1927,2019,1,0,25.5,88.2,5.7,
10,DULAG,8.204,124.3694,2019,1,0,25.5,88.2,5.7,
11,HINAPLANON,8.2467,124.2592,2019,1,23,25.5,88.2,5.7,
12,HINDANG,8.3177,124.3457,2019,1,0,25.5,88.2,5.7,
13,KABACSANAN,8.2815,124.3088,2019,1,0,25.5,88.2,5.7,
14,KALILANGAN,8.1747,124.3863,2019,1,0,25.5,88.2,5.7,
15,KIWALAN,8.2801,124.2668,2019,1,10,25.5,88.2,5.7,
16,LANIPAO,8.2266,124.3412,2019,1,0,25.5,88.2,5.7,
17,LUINAB,8.2472,124.2681,2019,1,27,25.5,88.2,5.7,
18,MAHAYAHAY,8.2219,124.2406,2019,1,0,25.5,88.2,5.7,
19,MAINIT,8.2976,124.3876,2019,1,0,25.5,88.2,5.7,
20,MANDULOG,8.2442,124.3057,2019,1,1,25.5,88.2,5.7,
21,MARIA CRISTINA,8.1989,124.1936,2019,1,19,25.5,88.2,5.7,
22,PALAO,8.2286,124.2532,2019,1,18,25.5,88.2,5.7,
23,PANOROGANAN,8.1743,124.425,2019,1,0,25.5,88.2,5.7,
24,POBLACION,8.2285,124.2344,2019,1,26,25.5,88.2,5.7,
25,PUGA-AN,8.2285,124.2742,2019,1,2,25.5,88.2,5.7,
26,ROGONGON,8.2395,124.4115,2019,1,0,25.5,88.2,5.7,
27,SAN MIGUEL,8.2387,124.2479,2019,1,13,25.5,88.2,5.7,
28,SAN ROQUE,8.2578,124.2619,2019,1,6,25.5,88.2,5.7,
29,SANTA ELENA,8.1948,124.2273,2019,1,8,25.5,88.2,5.7,
30,SANTA FILOMENA,8.2681,124.2593,2019,1,3,25.5,88.2,5.7,
